iter	Logloss
236	0.4408230543
237	0.440622778
238	0.4406065438
239	0.4404852843
240	0.4403962853
241	0.4402186501
242	0.4402070482
243	0.4401079568
244	0.4399157483
245	0.4396691916
246	0.4395615896
247	0.4394576073
248	0.4393059647
249	0.4391240181
250	0.4388753445
251	0.4386735062
252	0.4385100085
253	0.438236554
254	0.4381395011
255	0.4379790104
256	0.4378698525
257	0.4377420487
258	0.4374878959
259	0.4372947963
260	0.4371043515
261	0.4369111535
262	0.4367622349
263	0.4365723449
264	0.4364253419
265	0.4362627589
266	0.4361550248
267	0.4360304424
268	0.4359129313
269	0.4357270372
270	0.4355117866
271	0.4353900652
272	0.4352140352
273	0.4351020367
274	0.4349229097
275	0.4348327882
276	0.4347120506
277	0.4345452243
278	0.4343632451
279	0.4341518265
280	0.4340363332
281	0.4338285502
282	0.4337336649
283	0.4335675594
284	0.4334628861
285	0.4334508304
286	0.433307679
287	0.4331945432
288	0.4330642256
289	0.4328928265
290	0.4326606351
291	0.432554509
292	0.4323916293
293	0.432177971
294	0.4320406576
295	0.4319105231
296	0.4318136456
297	0.4316099323
298	0.4314857499
299	0.4313574633
300	0.4311387358
301	0.4309183577
302	0.4308275844
303	0.4307018235
304	0.4305720411
305	0.4304198156
306	0.4302312782
307	0.4300394852
308	0.4298753215
309	0.429733648
310	0.4295757408
311	0.4294365514
312	0.4293000933
313	0.4290958624
314	0.4288335505
315	0.4286262153
316	0.4284514121
317	0.4283594423
318	0.4281081831
319	0.4279253701
320	0.4276918
321	0.4274762694
322	0.4273408391
323	0.427141054
324	0.4269258992
325	0.4267651339
326	0.4266692783
327	0.4263720585
328	0.4262932578
329	0.4261414773
330	0.4259977484
331	0.4258589344
332	0.4257641863
333	0.425545789
334	0.4254228119
335	0.4252319612
336	0.4250130497
337	0.4249265758
338	0.4247800265
339	0.4246328444
340	0.4244677276
341	0.4242785861
342	0.4241775735
343	0.4240748363
344	0.4239642077
345	0.4237831053
346	0.4237026237
347	0.4236204772
348	0.4233197029
349	0.4231005423
350	0.423057485
351	0.422923229
352	0.4228452981
353	0.4226719802
354	0.4225432976
355	0.4223440034
356	0.4220822848
357	0.4218855583
358	0.4217844102
359	0.4216742693
360	0.421521753
361	0.4213652476
362	0.4210935039
363	0.4209233686
364	0.420776205
365	0.420658083
366	0.4205063909
367	0.4204059516
368	0.4202300179
369	0.4200915773
370	0.4198315848
371	0.4196753731
372	0.419587073
373	0.4195076559
374	0.4193851586
375	0.4192201451
376	0.4190504832
377	0.4189706565
378	0.4187895003
379	0.4186649297
380	0.4185681665
381	0.4184453834
382	0.4183507976
383	0.4181210897
384	0.4179967929
385	0.4178601663
386	0.4176905661
387	0.4174452877
388	0.4173648087
389	0.4172463315
390	0.4170481316
391	0.4168912051
392	0.4167540188
393	0.4164617755
394	0.4163122764
395	0.4161788969
396	0.416033602
397	0.4159227249
398	0.4157328356
399	0.4155148068
400	0.415417879
401	0.4151636244
402	0.4150289954
403	0.4149054884
404	0.4148033429
405	0.4146183419
406	0.4145209395
407	0.4144318173
408	0.4143057366
409	0.4141921217
410	0.4140979858
411	0.4140238842
412	0.4138936502
413	0.4136587436
414	0.4134707933
415	0.4132518358
416	0.4131272777
417	0.4129766997
418	0.4128076074
419	0.4126787626
420	0.4125299871
421	0.4123022896
422	0.4120847375
423	0.4118969468
424	0.41173571
425	0.4115151512
426	0.4113981056
427	0.4112479168
428	0.4110986301
429	0.4109164672
430	0.4107776323
431	0.4106741899
432	0.4105340632
433	0.4102455183
434	0.4100562262
435	0.4099010486
436	0.4097409137
437	0.4095100535
438	0.4093255786
439	0.4092023779
440	0.4090851504
441	0.4088706789
442	0.4087119478
443	0.4085783577
444	0.4084729563
445	0.4082347938
446	0.4080988083
447	0.4079406884
448	0.407824784
449	0.4077064757
450	0.4075709214
451	0.4074486578
452	0.4071958893
453	0.4070808822
454	0.4069512355
455	0.4067573061
456	0.4066343861
457	0.4064650576
458	0.4061479147
459	0.4059533001
460	0.4057682295
461	0.4056430251
462	0.4054444705
463	0.4053447697
464	0.4051803281
465	0.4050232278
466	0.4047773043
467	0.4045578373
468	0.4043617398
469	0.404243544
470	0.4040686037
471	0.403835578
472	0.4035922488
473	0.4034002519
474	0.4032672299
475	0.4030760523
476	0.4028896587
477	0.4026818734
478	0.4025506702
479	0.4023922695
480	0.4021528216
481	0.4020595338
482	0.4018838571
483	0.4016833078
484	0.4015263315
485	0.4013658791
486	0.4011061991
487	0.4009396451
488	0.4007948988
489	0.4006358713
490	0.4004791827
491	0.4002723459
492	0.4000808428
493	0.3999777197
494	0.399849162
495	0.3997158856
496	0.3994953842
497	0.3993183001
498	0.399183736
499	0.3989847969
500	0.3987732573
501	0.3985801034
502	0.3984572579
503	0.3982590165
504	0.3980945736
505	0.3979833671
506	0.3978420078
507	0.3976711448
508	0.3975177614
509	0.397315425
510	0.3972200243
511	0.3971103382
512	0.3969943977
513	0.3968225118
514	0.3966514767
515	0.3965367764
516	0.3964508123
517	0.3962641436
518	0.3961697406
519	0.3960370913
520	0.395804718
521	0.3956843107
522	0.3955318857
523	0.3954079838
524	0.3952717077
525	0.3950551352
526	0.3949676256
527	0.3948295355
528	0.3947510741
529	0.39456834
530	0.3944262573
531	0.3942523455
532	0.394093299
533	0.3939216985
534	0.3938074308
535	0.3936422763
536	0.3934541539
537	0.3933097986
538	0.3930800881
539	0.3929751445
540	0.3928245552
541	0.3926604364
542	0.3924705814
543	0.3923043116
544	0.3920796909
545	0.3918366458
546	0.3916817975
547	0.3915371445
548	0.3913606028
549	0.3912568961
550	0.391123842
551	0.3909097701
552	0.3907766379
553	0.3906172948
554	0.3904878718
555	0.3903464047
556	0.3901925634
557	0.3901091835
558	0.3900008118
559	0.389842901
560	0.3897310267
561	0.3895782132
562	0.3895037883
563	0.3893478474
564	0.3892502029
565	0.3891387244
566	0.3889843996
567	0.3887782556
568	0.3886150545
569	0.3884885016
570	0.3883858428
571	0.3882122087
572	0.3880433295
573	0.3878784986
574	0.3877154991
575	0.3875978889
576	0.3874505278
577	0.38731132
578	0.3872000412
579	0.3870666489
580	0.3868856693
581	0.3867456494
582	0.3864997327
583	0.3863681071
584	0.3861563856
585	0.3860364261
586	0.3859377854
587	0.3857817786
588	0.3856927668
589	0.3854767216
590	0.385346274
591	0.3852363437
592	0.3850712041
593	0.3848403613
594	0.3846541639
595	0.3845436473
596	0.3843613864
597	0.3842188246
598	0.3840778565
599	0.3839199627
600	0.3838074577
601	0.3836566678
602	0.3834956466
603	0.3833559325
604	0.3831671867
605	0.3829748448
606	0.3828357646
607	0.3826802886
608	0.3825742128
609	0.3824514644
610	0.3822667018
611	0.3821630335
612	0.381933578
613	0.381812529
614	0.3816694036
615	0.3815368455
616	0.3813925207
617	0.3811944884
618	0.3810203091
619	0.3808976402
620	0.3807900288
621	0.3806908413
622	0.3805945032
623	0.3805155717
624	0.3803368434
625	0.3801980614
626	0.3800685252
627	0.3799622782
628	0.3798438258
629	0.3796993806
630	0.3795570181
631	0.3794126151
632	0.3793178987
633	0.3791198764
634	0.379004686
635	0.3789184841
636	0.3787599802
637	0.3786033917
638	0.3785001682
639	0.3783467651
640	0.3781961789
641	0.3781095039
642	0.3779411186
643	0.3777729171
644	0.3776685118
645	0.3774996343
646	0.3773638527
647	0.3772792754
648	0.3771345403
649	0.3770226136
650	0.3769346139
651	0.3767784318
652	0.376644806
653	0.3765394207
654	0.3764311484
655	0.3762472944
656	0.37616058
657	0.376036174
658	0.3759088304
659	0.3757498043
660	0.3756630507
661	0.375553523
662	0.3753559291
663	0.3752063627
664	0.3751338673
665	0.3750230555
666	0.3749086844
667	0.3747297257
668	0.3746030452
669	0.3744340657
670	0.374308931
671	0.3741796826
672	0.3740459378
673	0.3739298733
674	0.3738130484
675	0.3737073403
676	0.3736090167
677	0.3734300875
678	0.3733149367
679	0.3731722158
680	0.3730234647
681	0.3729298776
682	0.3727955272
683	0.372710345
684	0.3725983793
685	0.3724396532
686	0.3723035057
687	0.3721750383
688	0.3720376456
689	0.3719550449
690	0.3718194898
691	0.3716394931
692	0.3715665273
693	0.3714594769
694	0.3712953714
695	0.3711610127
696	0.3710528272
697	0.3709150399
698	0.3707760006
699	0.3706490352
700	0.370542534
701	0.3704164013
702	0.3702795805
703	0.3701677727
704	0.3700743051
705	0.3699541393
706	0.3698500497
707	0.369699896
708	0.3695044119
709	0.3694015936
710	0.3692590338
711	0.3691818272
712	0.3690825508
713	0.3689474554
714	0.3688490668
715	0.368697283
716	0.3685720184
717	0.3684677628
718	0.3683613535
719	0.3682968091
720	0.3681669725
721	0.3680638043
722	0.3678700211
723	0.3677096558
724	0.3675276887
725	0.3674296869
726	0.3672893495
727	0.3672104336
728	0.3670363358
729	0.3669381948
730	0.366804414
731	0.3667074839
732	0.3666082858
733	0.3665047562
734	0.3663787505
735	0.3662363948
736	0.3661120202
737	0.3659890179
738	0.365892603
739	0.3657954328
740	0.3656944905
741	0.3655887788
742	0.3654757566
743	0.3653648303
744	0.3652682748
745	0.3651356485
746	0.3650129629
747	0.3648898237
748	0.3647232234
749	0.3646052536
750	0.3644525644
751	0.3643622639
752	0.3642475929
753	0.3641695884
754	0.3640714957
755	0.3639455899
756	0.3638642527
757	0.3637542524
758	0.3636104281
759	0.3635240575
760	0.3634276476
761	0.3632838743
762	0.3632077259
763	0.3631305853
764	0.3630444454
765	0.362955521
766	0.3628613626
767	0.3627589251
768	0.3626551585
769	0.3625422942
770	0.3624525046
771	0.3623479424
772	0.362230992
773	0.3621266037
774	0.3619546653
775	0.3618426564
776	0.3617620139
777	0.3616647916
778	0.3615701572
779	0.3614217553
780	0.3612820417
781	0.3611668398
782	0.3610747052
783	0.3609564359
784	0.3608580668
785	0.3606877272
786	0.3606137756
787	0.3604386903
788	0.3603241284
789	0.3602427587
790	0.3601046818
791	0.3599894933
792	0.3598694258
793	0.3597547745
794	0.3596731851
795	0.3595962132
796	0.35949443
797	0.3593941049
798	0.359263274
799	0.3591227387
800	0.3589871909
801	0.3589108018
802	0.3588077901
803	0.358678496
804	0.3585760693
805	0.3584956009
806	0.3583272627
807	0.3582284233
808	0.3581286304
809	0.3580550432
810	0.3579400031
811	0.3578496555
812	0.3577268423
813	0.3576043713
814	0.3575250348
815	0.3573886678
816	0.3572681878
817	0.3571692055
818	0.3569002999
819	0.3568066875
820	0.3566331239
821	0.3564863738
822	0.356401579
823	0.356318247
824	0.3562197377
825	0.3561151393
826	0.3559988593
827	0.3559112747
828	0.3558098228
829	0.3557014296
830	0.3556109991
831	0.3554478239
832	0.3553552436
833	0.3552690026
834	0.3551861027
835	0.3550863517
836	0.3550227351
837	0.3549556154
838	0.3548370013
839	0.3547571421
840	0.354641019
841	0.3545309814
842	0.3544200164
843	0.3543335344
844	0.3542371723
845	0.3541283425
846	0.3539680767
847	0.3538098294
848	0.3537349447
849	0.3536353414
850	0.3534913848
851	0.3533842505
852	0.353294297
853	0.353168889
854	0.3529578425
855	0.3528703915
856	0.3528022123
857	0.3526632489
858	0.3525843955
859	0.3524658468
860	0.3523832516
861	0.3522866609
862	0.3521984669
863	0.3521150862
864	0.3520206878
865	0.3519350733
866	0.3518838668
867	0.3517887376
868	0.3516958958
869	0.3516227613
870	0.3515202772
871	0.3514201479
872	0.3513193418
873	0.3511977893
874	0.3510616161
875	0.3509735335
876	0.3509035516
877	0.3508100463
878	0.3507078884
879	0.3505885428
880	0.3504923537
881	0.3504027275
882	0.3503236518
883	0.3502541864
884	0.3501743519
885	0.3501247424
886	0.3499192439
887	0.3498336715
888	0.3496934419
889	0.3495739721
890	0.3494719424
891	0.3493882374
892	0.3492425442
893	0.3491651898
894	0.3490619072
895	0.3489563953
896	0.3488043764
897	0.3487089001
898	0.3486165057
899	0.348453909
900	0.3483044016
901	0.3481127013
902	0.3480262188
903	0.3479537779
904	0.3478603611
905	0.3477483407
906	0.347614765
907	0.3475315651
908	0.3474037052
909	0.347300062
910	0.347169903
911	0.3470890663
912	0.3469612881
913	0.3468346439
914	0.3467363208
915	0.3466191121
916	0.3465265856
917	0.3463842768
918	0.3462535411
919	0.3461656172
920	0.3461257042
921	0.3460419939
922	0.3459438989
923	0.3458043461
924	0.3456815461
925	0.3455850758
926	0.3454712185
927	0.3454061724
928	0.3452806959
929	0.3451790409
930	0.345063743
931	0.3449401462
932	0.3448496002
933	0.3448156059
934	0.3447285642
935	0.3446229006
936	0.3445444793
937	0.344448218
938	0.3443122548
939	0.3442144588
940	0.3440979724
941	0.3440237369
942	0.3438574246
943	0.3437694332
944	0.3437102778
945	0.3435514307
946	0.3434516712
947	0.3433221237
948	0.3432320734
949	0.3431011622
950	0.3430340816
951	0.342931263
952	0.3427879755
953	0.3426922415
954	0.342623119
955	0.342466046
956	0.342398975
957	0.3422891634
958	0.3421604343
959	0.3419732529
960	0.3418626888
961	0.3417592802
962	0.3416292556
963	0.3415054317
964	0.3413897159
965	0.3412926497
966	0.3412004988
967	0.3411345937
968	0.3410201669
969	0.3408765723
970	0.3407526831
971	0.3406206275
972	0.3405446513
973	0.3404179681
974	0.3402869556
975	0.3401750201
976	0.3400561382
977	0.3399420504
978	0.3398202268
979	0.3397268503
980	0.3396541999
981	0.339570288
982	0.3394938571
983	0.3393560583
984	0.3392614974
985	0.3391468044
986	0.3390283841
987	0.3389038864
988	0.3387903256
989	0.3387009078
990	0.3386205806
991	0.3385184374
992	0.338410557
993	0.338352678
994	0.3382096348
995	0.3379949472
996	0.3378891364
997	0.3377732607
998	0.3376762611
999	0.3375885667
